MLRA	"Ecological site ID"	"Ecological site legacy ID"	Synonym	Legacy	Date
042B	R042BB007NM	R042BB007NM	DX042B03C007	No	2022-07-25
042B	R042BB007NM	R042BB007NM	R042BY007NM	Yes	2022-07-25
042B	R042BB008NM	R042BB008NM	R042XB008NM	No	2022-05-23
042B	R042BB008NM	R042BB008NM	R042XB008NM	Yes	2022-05-23
042B	R042BB008NM	R042BB008NM	R042BY008NM	No	2022-07-18
042B	R042BB008NM	R042BB008NM	DX042B03C008	No	2022-07-25
042B	R042BB008NM	R042BB008NM	R042BY008NM	Yes	2022-07-25
042B	R042BB010NM	R042BB010NM	R042XB010NM	No	2022-05-23
042B	R042BB010NM	R042BB010NM	R042XB010NM	Yes	2022-05-23
042B	R042BB010NM	R042BB010NM	R042BY010NM	No	2022-07-18
042B	R042BB010NM	R042BB010NM	DX042B03C010	No	2022-07-25
042B	R042BB010NM	R042BB010NM	R042BY010NM	Yes	2022-07-25
042B	R042BB011NM	R042BB011NM	R042XB011NM	No	2022-05-23
042B	R042BB011NM	R042BB011NM	R042XB011NM	Yes	2022-05-23
042B	R042BB011NM	R042BB011NM	R042BY011NM	No	2022-07-18
042B	R042BB011NM	R042BB011NM	DX042B03C011	No	2022-07-25
042B	R042BB011NM	R042BB011NM	R042BY011NM	Yes	2022-07-25
042B	R042BB012NM	R042BB012NM	R042XB012NM	No	2022-05-23
042B	R042BB012NM	R042BB012NM	R042XB012NM	Yes	2022-05-23
042B	R042BB012NM	R042BB012NM	R042BY012NM	No	2022-07-18
042B	R042BB012NM	R042BB012NM	DX042B02C012	No	2022-07-18
042B	R042BB012NM	R042BB012NM	DX042B03C012	No	2022-07-25
042B	R042BB012NM	R042BB012NM	R042BY012NM	Yes	2022-07-25
042B	R042BB013NM	R042BB013NM	R042XB013NM	No	2022-05-23
042B	R042BB013NM	R042BB013NM	R042XB013NM	Yes	2022-05-23
042B	R042BB013NM	R042BB013NM	R042BY013NM	No	2022-07-18
042B	R042BB013NM	R042BB013NM	DX042B03E013	No	2022-07-25
042B	R042BB013NM	R042BB013NM	R042BY013NM	Yes	2022-07-25
042B	R042BB014NM	R042BB014NM	R042XB014NM	No	2022-05-23
042B	R042BB014NM	R042BB014NM	R042XB014NM	Yes	2022-05-23
042B	R042BB014NM	R042BB014NM	R042BY014NM	No	2022-07-18
042B	R042BB014NM	R042BB014NM	DX042B03C014	No	2022-07-25
042B	R042BB014NM	R042BB014NM	R042BY014NM	Yes	2022-07-25
042B	R042BB015NM	R042BB015NM	R042XB015NM	No	2022-05-23
042B	R042BB015NM	R042BB015NM	R042XB015NM	Yes	2022-05-23
042B	R042BB015NM	R042BB015NM	R042BY015NM	No	2022-07-18
042B	R042BB015NM	R042BB015NM	DX042B03C015	No	2022-07-25
042B	R042BB015NM	R042BB015NM	R042BY015NM	Yes	2022-07-25
042B	R042BB016NM	R042BB016NM	R042XB016NM	No	2022-05-23
042B	R042BB016NM	R042BB016NM	R042XB016NM	Yes	2022-05-23
042B	R042BB016NM	R042BB016NM	R042BY016NM	No	2022-07-18
042B	R042BB016NM	R042BB016NM	R042BY016NM	Yes	2022-07-25
042B	R042BB016NM	R042BB016NM	DX042B03C016	No	2022-07-25
042B	R042BB018NM	R042BB018NM	R042XB018NM	No	2022-05-23
042B	R042BB018NM	R042BB018NM	R042XB018NM	Yes	2022-05-23
042B	R042BB018NM	R042BB018NM	R042BY018NM	No	2022-07-18
042B	R042BB018NM	R042BB018NM	DX042B03C018	No	2022-07-25
042B	R042BB018NM	R042BB018NM	R042BY018NM	Yes	2022-07-25
042B	R042BB019NM	R042BB019NM	R042XB019NM	No	2022-05-23
042B	R042BB019NM	R042BB019NM	R042XB019NM	Yes	2022-05-23
042B	R042BB019NM	R042BB019NM	R042BY019NM	No	2022-07-18
042B	R042BB019NM	R042BB019NM	DX042B03C019	No	2022-07-25
042B	R042BB019NM	R042BB019NM	R042BY019NM	Yes	2022-07-25
042B	R042BB021NM	R042BB021NM	R042XB021NM	No	2022-05-23
042B	R042BB021NM	R042BB021NM	R042XB021NM	Yes	2022-05-23
042B	R042BB021NM	R042BB021NM	R042BY021NM	No	2022-07-18
042B	R042BB021NM	R042BB021NM	DX042B03C021	No	2022-07-25
042B	R042BB021NM	R042BB021NM	R042BY021NM	Yes	2022-07-25
042B	R042BB023NM	R042BB023NM	R042XB023NM	No	2022-05-23
042B	R042BB023NM	R042BB023NM	R042XB023NM	Yes	2022-05-23
042B	R042BB023NM	R042BB023NM	R042BY023NM	No	2022-07-18
042B	R042BB023NM	R042BB023NM	DX042B03C023	No	2022-07-25
042B	R042BB023NM	R042BB023NM	R042BY023NM	Yes	2022-07-25
042B	R042BB024NM	R042BB024NM	R042XB024NM	No	2022-05-23
042B	R042BB024NM	R042BB024NM	R042XB024NM	Yes	2022-05-23
042B	R042BB024NM	R042BB024NM	R042BY024NM	No	2022-07-18
042B	R042BB024NM	R042BB024NM	DX042B03C024	No	2022-07-25
042B	R042BB024NM	R042BB024NM	R042BY024NM	Yes	2022-07-25
042B	R042BB027NM	R042BB027NM	R042XB027NM	No	2022-05-23
042B	R042BB027NM	R042BB027NM	R042XB027NM	Yes	2022-05-23
042B	R042BB027NM	R042BB027NM	R042BY027NM	No	2022-07-18
042B	R042BB027NM	R042BB027NM	DX042B03C027	No	2022-07-25
042B	R042BB027NM	R042BB027NM	R042BY027NM	Yes	2022-07-25
042B	R042BB028NM	R042BB028NM	R042XB028NM	No	2022-05-23
042B	R042BB028NM	R042BB028NM	R042XB028NM	Yes	2022-05-23
042B	R042BB028NM	R042BB028NM	R042BY028NM	No	2022-07-18
042B	R042BB028NM	R042BB028NM	DX042B03C028	No	2022-07-25
042B	R042BB028NM	R042BB028NM	R042BY028NM	Yes	2022-07-25
042B	R042BB029NM	R042BB029NM	R042XB029NM	No	2022-05-23
042B	R042BB029NM	R042BB029NM	R042XB029NM	Yes	2022-05-23
042B	R042BB029NM	R042BB029NM	R042BY029NM	No	2022-07-18
042B	R042BB029NM	R042BB029NM	DX042B03C029	No	2022-07-25
042B	R042BB029NM	R042BB029NM	R042BY029NM	Yes	2022-07-25
042B	R042BB033NM	R042BB033NM	R042XB033NM	No	2022-05-23
042B	R042BB033NM	R042BB033NM	R042XB033NM	Yes	2022-05-23
042B	R042BB033NM	R042BB033NM	R042BY033NM	No	2022-07-18
042B	R042BB033NM	R042BB033NM	R042BY033NM	Yes	2022-07-25
042B	R042BB033NM	R042BB033NM	DX042B03C033	No	2022-07-25
042B	R042BB035NM	R042BB035NM	R042XB035NM	No	2022-05-23
042B	R042BB035NM	R042BB035NM	R042XB035NM	Yes	2022-05-23
042B	R042BB035NM	R042BB035NM	R042BY035NM	No	2022-07-18
042B	R042BB035NM	R042BB035NM	DX042B03C035	No	2022-07-25
042B	R042BB035NM	R042BB035NM	R042BY035NM	Yes	2022-07-25
042B	R042BB036NM	R042BB036NM	R042XB036NM	No	2022-05-23
042B	R042BB036NM	R042BB036NM	R042XB036NM	Yes	2022-05-23
042B	R042BB036NM	R042BB036NM	R042BY036NM	No	2022-07-18
042B	R042BB036NM	R042BB036NM	DX042B03C036	No	2022-07-25
042B	R042BB036NM	R042BB036NM	R042BY036NM	Yes	2022-07-25
042B	R042BB037NM	R042BB037NM	R042XB037NM	No	2022-05-23
042B	R042BB037NM	R042BB037NM	R042XB037NM	Yes	2022-05-23
042B	R042BB037NM	R042BB037NM	R042BY037NM	No	2022-07-18
042B	R042BB037NM	R042BB037NM	DX042B03C037	No	2022-07-25
042B	R042BB037NM	R042BB037NM	R042BY037NM	Yes	2022-07-25
042B	R042BB037NM	R042BB037NM	R042BB037NM	No	2022-08-10
042B	R042BB037NM	R042BB037NM	R042BB037NM	Yes	2022-08-10
042B	R042BB037NM	R042BB037NM	R042BE037NM	No	2022-08-26
042B	R042BB037NM	R042BB037NM	R042BE037NM	Yes	2022-08-26
042B	R042BE051NM	R042BE051NM	R042XA051NM	No	2022-05-23
042B	R042BE051NM	R042BE051NM	R042XA051NM	Yes	2022-05-23
042B	R042BE051NM	R042BE051NM	R042BY051NM	No	2022-07-18
042B	R042BE051NM	R042BE051NM	DX042B03C051	No	2022-07-25
042B	R042BE051NM	R042BE051NM	R042BY051NM	Yes	2022-07-25
042B	R042BE051NM	R042BE051NM	R042BB051NM	No	2022-08-02
042B	R042BE051NM	R042BE051NM	R042BB051NM	Yes	2022-08-02
042B	R042BE052NM	R042BE052NM	R042XA052NM	No	2022-05-23
042B	R042BE052NM	R042BE052NM	R042XA052NM	Yes	2022-05-23
042B	R042BE052NM	R042BE052NM	R042BY052NM	No	2022-07-15
042B	R042BE052NM	R042BE052NM	DX042B05A052	No	2022-07-18
042B	R042BE052NM	R042BE052NM	DX042B03C052	No	2022-07-18
042B	R042BE052NM	R042BE052NM	DX042B05E052	No	2022-07-25
042B	R042BE052NM	R042BE052NM	R042BY052NM	Yes	2022-07-25
042B	R042BE053NM	R042BE053NM	R042XA053NM	No	2022-05-23
042B	R042BE053NM	R042BE053NM	R042XA053NM	Yes	2022-05-23
042B	R042BE053NM	R042BE053NM	R042BY053NM	No	2022-07-15
042B	R042BE053NM	R042BE053NM	DX042B05A053	No	2022-07-25
042B	R042BE053NM	R042BE053NM	R042BY053NM	Yes	2022-07-25
042B	R042BE054NM	R042BE054NM	R042XA054NM	No	2022-05-23
042B	R042BE054NM	R042BE054NM	R042XA054NM	Yes	2022-05-23
042B	R042BE054NM	R042BE054NM	R042BY054NM	No	2022-07-18
042B	R042BE054NM	R042BE054NM	DX042B05E054	No	2022-07-25
042B	R042BE054NM	R042BE054NM	R042BY054NM	Yes	2022-07-25
042B	R042BE055NM	R042BE055NM	R042XA055NM	No	2022-05-23
042B	R042BE055NM	R042BE055NM	R042XA055NM	Yes	2022-05-23
042B	R042BE055NM	R042BE055NM	R042BY055NM	No	2022-07-15
042B	R042BE055NM	R042BE055NM	DX042B05A055	No	2022-07-25
042B	R042BE055NM	R042BE055NM	R042BY055NM	Yes	2022-07-25
042B	R042BE056NM	R042BE056NM	R042XA056NM	No	2022-05-23
042B	R042BE056NM	R042BE056NM	R042XA056NM	Yes	2022-05-23
042B	R042BE056NM	R042BE056NM	R042BY056NM	No	2022-07-15
042B	R042BE056NM	R042BE056NM	DX042B05A056	No	2022-07-25
042B	R042BE056NM	R042BE056NM	R042BY056NM	Yes	2022-07-25
042B	R042BE057NM	R042BE057NM	R042XA057NM	No	2022-05-23
042B	R042BE057NM	R042BE057NM	R042XA057NM	Yes	2022-05-23
042B	R042BE057NM	R042BE057NM	R042BY057NM	No	2022-07-15
042B	R042BE057NM	R042BE057NM	DX042B05E057	No	2022-07-15
042B	R042BE057NM	R042BE057NM	DX042B05A057	No	2022-07-25
042B	R042BE057NM	R042BE057NM	R042BY057NM	Yes	2022-07-25
042B	R042BE058NM	R042BE058NM	R042XA058NM	No	2022-05-23
042B	R042BE058NM	R042BE058NM	R042XA058NM	Yes	2022-05-23
042B	R042BE058NM	R042BE058NM	R042BY058NM	No	2022-07-15
042B	R042BE058NM	R042BE058NM	DX042B05A058	No	2022-07-25
042B	R042BE058NM	R042BE058NM	R042BY058NM	Yes	2022-07-25
042B	R042BE059NM	R042BE059NM	R042XA059NM	No	2022-05-23
042B	R042BE059NM	R042BE059NM	R042XA059NM	Yes	2022-05-23
042B	R042BE059NM	R042BE059NM	R042BY059NM	No	2022-07-15
042B	R042BE059NM	R042BE059NM	DX042B05A059	No	2022-07-25
042B	R042BE059NM	R042BE059NM	R042BY059NM	Yes	2022-07-25
042B	R042BE060NM	R042BE060NM	R042XA060NM	No	2022-05-23
042B	R042BE060NM	R042BE060NM	R042XA060NM	Yes	2022-05-23
042B	R042BE060NM	R042BE060NM	R042BY060NM	No	2022-07-15
042B	R042BE060NM	R042BE060NM	DX042B05A060	No	2022-07-25
042B	R042BE060NM	R042BE060NM	R042BY060NM	Yes	2022-07-25
042B	R042BE061NM	R042BE061NM	R042XA061NM	No	2022-05-23
042B	R042BE061NM	R042BE061NM	R042XA061NM	Yes	2022-05-23
042B	R042BE061NM	R042BE061NM	R042BY061NM	No	2022-07-15
042B	R042BE061NM	R042BE061NM	DX042B02E061	No	2022-07-15
042B	R042BE061NM	R042BE061NM	DX042B05A061	No	2022-07-25
042B	R042BE061NM	R042BE061NM	R042BY061NM	Yes	2022-07-25
042B	R042BE062NM	R042BE062NM	R042XA062NM	No	2022-05-23
042B	R042BE062NM	R042BE062NM	R042XA062NM	Yes	2022-05-23
042B	R042BE062NM	R042BE062NM	R042BY062NM	No	2022-07-18
042B	R042BE062NM	R042BE062NM	DX042B05E062	No	2022-07-25
042B	R042BE062NM	R042BE062NM	R042BY062NM	Yes	2022-07-25
042B	R042BE063NM	R042BE063NM	R042XA063NM	No	2022-05-23
042B	R042BE063NM	R042BE063NM	R042XA063NM	Yes	2022-05-23
042B	R042BE063NM	R042BE063NM	R042BY063NM	No	2022-07-15
042B	R042BE063NM	R042BE063NM	DX042B05A063	No	2022-07-25
042B	R042BE063NM	R042BE063NM	R042BY063NM	Yes	2022-07-25
042B	R042BF020NM	R042BF020NM	R042XC020NM	No	2022-05-23
042B	R042BF020NM	R042BF020NM	R042XC020NM	Yes	2022-05-23
042B	R042BF020NM	R042BF020NM	DX042B03D020	No	2022-07-18
042B	R042BF020NM	R042BF020NM	R042CY020NM	No	2022-07-18
042B	R042BF020NM	R042BF020NM	R042CY020NM	Yes	2022-07-18
042B	R042BF020NM	R042BF020NM	DX042B03C020	No	2022-07-18
042B	R042BF020NM	R042BF020NM	DX042B04D020	No	2022-07-25
042B	R042BF020NM	R042BF020NM	R042BY020NM	Yes	2022-07-25
042B	R042BF020NM	R042BF020NM	R042BB020NM	No	2022-07-25
042B	R042BF020NM	R042BF020NM	R042BB020NM	Yes	2022-07-25
042B	R042BF801NM	R042BF801NM	R042XJ001NM	No	2022-05-23
042B	R042BF801NM	R042BF801NM	R042XJ001NM	Yes	2022-05-23
042B	R042BF801NM	R042BF801NM	R042AY001NM	No	2022-06-15
042B	R042BF801NM	R042BF801NM	R042AY001NM	Yes	2022-06-15
042B	R042BF801NM	R042BF801NM	R042AY801NM	No	2022-07-01
042B	R042BF801NM	R042BF801NM	R042AY801NM	Yes	2022-07-01
042B	R042BF801NM	R042BF801NM	R042BY801NM	No	2022-07-18
042B	R042BF801NM	R042BF801NM	DX042B06F801	No	2022-07-25
042B	R042BF801NM	R042BF801NM	R042BY801NM	Yes	2022-07-25
042B	R042BF801NM	R042BF801NM	R042BE801NM	No	2022-08-01
042B	R042BF801NM	R042BF801NM	R042BE801NM	Yes	2022-08-01
042B	R042BF902NM	R042BF902NM	R042XJ002NM	No	2022-05-23
042B	R042BF902NM	R042BF902NM	R042XJ002NM	Yes	2022-05-23
042B	R042BF902NM	R042BF902NM	R042AY002NM	No	2022-06-15
042B	R042BF902NM	R042BF902NM	R042AY002NM	Yes	2022-06-15
042B	R042BF902NM	R042BF902NM	R042AY902NM	No	2022-07-01
042B	R042BF902NM	R042BF902NM	R042AY902NM	Yes	2022-07-01
042B	R042BF902NM	R042BF902NM	R042BY902NM	No	2022-07-18
042B	R042BF902NM	R042BF902NM	DX042B06F902	No	2022-07-25
042B	R042BF902NM	R042BF902NM	R042BY902NM	Yes	2022-07-25
042B	R042BF902NM	R042BF902NM	R042BE902NM	No	2022-08-01
042B	R042BF902NM	R042BF902NM	R042BE902NM	Yes	2022-08-01
042B	R042BF902NM	R042BF902NM	R042BF902NM	No	2022-08-01
042B	R042BF902NM	R042BF902NM	R042BF902NM	Yes	2022-08-01
042B	R042BF902NM	R042BF902NM	R042BG902NM	No	2022-08-02
042B	R042BF902NM	R042BF902NM	R042BG902NM	Yes	2022-08-02
042B	R042BF903NM	R042BF903NM	R042XJ003NM	No	2022-05-23
042B	R042BF903NM	R042BF903NM	R042XJ003NM	Yes	2022-05-23
042B	R042BF903NM	R042BF903NM	R042AY003NM	No	2022-06-15
042B	R042BF903NM	R042BF903NM	R042AY003NM	Yes	2022-06-15
042B	R042BF903NM	R042BF903NM	R042AY903NM	No	2022-07-01
042B	R042BF903NM	R042BF903NM	R042AY903NM	Yes	2022-07-01
042B	R042BF903NM	R042BF903NM	R042BY903NM	No	2022-07-18
042B	R042BF903NM	R042BF903NM	DX042B04D903	No	2022-07-25
042B	R042BF903NM	R042BF903NM	R042BY903NM	Yes	2022-07-25
042B	R042BF903NM	R042BF903NM	R042BB903NM	No	2022-07-25
042B	R042BF903NM	R042BF903NM	R042BB903NM	Yes	2022-07-25
042B	R042BG901NM	R042BG901NM	R042XK001NM	No	2022-05-23
042B	R042BG901NM	R042BG901NM	R042XK001NM	Yes	2022-05-23
042B	R042BG901NM	R042BG901NM	R042AY001NM	No	2022-06-15
042B	R042BG901NM	R042BG901NM	R042AY001NM	Yes	2022-06-15
042B	R042BG901NM	R042BG901NM	R042AY901NM	No	2022-07-01
042B	R042BG901NM	R042BG901NM	R042AY901NM	Yes	2022-07-01
042B	R042BG901NM	R042BG901NM	R042BY901NM	No	2022-07-18
042B	R042BG901NM	R042BG901NM	DX042B07G901	No	2022-07-25
042B	R042BG901NM	R042BG901NM	R042BY901NM	Yes	2022-07-25
042B	R042BG901NM	R042BG901NM	R042BB901NM	No	2022-07-25
042B	R042BG901NM	R042BG901NM	R042BB901NM	Yes	2022-07-25
042B	R042BY050NM	R042BY050NM	R042XB050NM	No	2022-05-23
042B	R042BY050NM	R042BY050NM	R042XB050NM	Yes	2022-05-23
042B	R042BY080NM	R042BY080NM	R042XB080NM	No	2022-05-23
042B	R042BY080NM	R042BY080NM	R042XB080NM	Yes	2022-05-23
042B	R042BY083NM	R042BY083NM	R042XB083NM	No	2022-05-23
042B	R042BY083NM	R042BY083NM	R042XB083NM	Yes	2022-05-23
042B	R042BY086NM	R042BY086NM	R042XB086NM	No	2022-05-23
042B	R042BY086NM	R042BY086NM	R042XB086NM	Yes	2022-05-23
042B	R042BY090NM	R042BY090NM	R042XB020NM	No	2022-05-23
042B	R042BY090NM	R042BY090NM	R042XB020NM	Yes	2022-05-23
042B	R042BY090NM	R042BY090NM	R042BY020NM	No	2022-07-18
042B	R042BY090NM	R042BY090NM	R042BY020NM	Yes	2022-07-18
042B	R042BY259TX	R042BY259TX	R042XB259TX	No	2022-05-23
042B	R042BY259TX	R042BY259TX	R042XB259TX	Yes	2022-05-23
042B	R042BY261TX	R042BY261TX	R042XB261TX	No	2022-05-23
042B	R042BY261TX	R042BY261TX	R042XB261TX	Yes	2022-05-23
042B	R042BY266TX	R042BY266TX	R042XB266TX	No	2022-05-23
042B	R042BY266TX	R042BY266TX	R042XB266TX	Yes	2022-05-23
042B	R042BY267TX	R042BY267TX	R042XB267TX	No	2022-05-23
042B	R042BY267TX	R042BY267TX	R042XB267TX	Yes	2022-05-23
042B	R042BY268TX	R042BY268TX	R042XB268TX	No	2022-05-23
042B	R042BY268TX	R042BY268TX	R042XB268TX	Yes	2022-05-23
042B	R042BY270TX	R042BY270TX	R042XB270TX	No	2022-05-23
042B	R042BY270TX	R042BY270TX	R042XB270TX	Yes	2022-05-23
042B	R042BY271TX	R042BY271TX	R042XB271TX	No	2022-05-23
042B	R042BY271TX	R042BY271TX	R042XB271TX	Yes	2022-05-23
042B	R042BY750TX	R042BY750TX	R042XB750TX	No	2022-05-23
042B	R042BY750TX	R042BY750TX	R042XB750TX	Yes	2022-05-23
042B	R042BY751TX	R042BY751TX	R042XB751TX	No	2022-05-23
042B	R042BY751TX	R042BY751TX	R042XB751TX	Yes	2022-05-23
042B	R042BY951NM	R042BY951NM	R042XB051NM	No	2022-05-23
042B	R042BY951NM	R042BY951NM	R042XB051NM	Yes	2022-05-23
042B	R042BY951NM	R042BY951NM	R042BY051NM	No	2022-06-15
042B	R042BY951NM	R042BY951NM	R042BY051NM	Yes	2022-06-15
042B	R042BY953NM	R042BY953NM	R042XB053NM	No	2022-05-23
042B	R042BY953NM	R042BY953NM	R042XB053NM	Yes	2022-05-23
042B	R042BY953NM	R042BY953NM	R042BY053NM	No	2022-06-15
042B	R042BY953NM	R042BY953NM	R042BY053NM	Yes	2022-06-15
042B	R042BY960NM	R042BY960NM	R042XB060NM	No	2022-05-23
042B	R042BY960NM	R042BY960NM	R042XB060NM	Yes	2022-05-23
042B	R042BY960NM	R042BY960NM	R042BY060NM	No	2022-06-15
042B	R042BY960NM	R042BY960NM	R042BY060NM	Yes	2022-06-15
042B	R042BY961NM	R042BY961NM	R042XB061NM	No	2022-05-23
042B	R042BY961NM	R042BY961NM	R042XB061NM	Yes	2022-05-23
042B	R042BY961NM	R042BY961NM	R042BY061NM	No	2022-06-15
042B	R042BY961NM	R042BY961NM	R042BY061NM	Yes	2022-06-15
042C	F042CY020TX	F042CY020TX	F070CY020TX	No	2022-05-23
042C	F042CY020TX	F042CY020TX	F070CY020TX	Yes	2022-05-23
042C	F042CY021TX	F042CY021TX	F070CY021TX	No	2022-05-23
042C	F042CY021TX	F042CY021TX	F070CY021TX	Yes	2022-05-23
042C	F042CY125NM	F042CY125NM	F070CY125NM	No	2022-05-24
042C	F042CY125NM	F042CY125NM	F070CY125NM	Yes	2022-05-24
042C	R042CY001NM	R042CY001NM	R042XI001NM	No	2022-05-23
042C	R042CY001NM	R042CY001NM	R042XI001NM	Yes	2022-05-23
042C	R042CY002NM	R042CY002NM	R042XI002NM	No	2022-05-23
042C	R042CY002NM	R042CY002NM	R042XI002NM	Yes	2022-05-23
042C	R042CY003NM	R042CY003NM	R042XH003NM	No	2022-05-23
042C	R042CY003NM	R042CY003NM	R042XH003NM	Yes	2022-05-23
042C	R042CY004NM	R042CY004NM	R042XH004NM	No	2022-05-23
042C	R042CY004NM	R042CY004NM	R042XH004NM	Yes	2022-05-23
042C	R042CY005NM	R042CY005NM	R042XH005NM	No	2022-05-23
042C	R042CY005NM	R042CY005NM	R042XH005NM	Yes	2022-05-23
042C	R042CY006NM	R042CY006NM	R042XH006NM	No	2022-05-23
042C	R042CY006NM	R042CY006NM	R042XH006NM	Yes	2022-05-23
042C	R042CY007NM	R042CY007NM	R042XH007NM	No	2022-05-23
042C	R042CY007NM	R042CY007NM	R042XH007NM	Yes	2022-05-23
042C	R042CY101NM	R042CY101NM	R070CY101NM	No	2022-05-24
042C	R042CY101NM	R042CY101NM	R070CY101NM	Yes	2022-05-24
042C	R042CY102NM	R042CY102NM	R070CY102NM	No	2022-05-24
042C	R042CY102NM	R042CY102NM	R070CY102NM	Yes	2022-05-24
042C	R042CY103NM	R042CY103NM	R070CY103NM	No	2022-05-24
042C	R042CY103NM	R042CY103NM	R070CY103NM	Yes	2022-05-24
042C	R042CY104NM	R042CY104NM	R070CY104NM	No	2022-05-24
042C	R042CY104NM	R042CY104NM	R070CY104NM	Yes	2022-05-24
042C	R042CY105NM	R042CY105NM	R070CY105NM	No	2022-05-24
042C	R042CY105NM	R042CY105NM	R070CY105NM	Yes	2022-05-24
042C	R042CY106NM	R042CY106NM	R070CY106NM	No	2022-05-24
042C	R042CY106NM	R042CY106NM	R070CY106NM	Yes	2022-05-24
042C	R042CY107NM	R042CY107NM	R070CY107NM	No	2022-05-24
042C	R042CY107NM	R042CY107NM	R070CY107NM	Yes	2022-05-24
042C	R042CY108NM	R042CY108NM	R070CY108NM	No	2022-05-24
042C	R042CY108NM	R042CY108NM	R070CY108NM	Yes	2022-05-24
042C	R042CY109NM	R042CY109NM	R070CY109NM	No	2022-05-24
042C	R042CY109NM	R042CY109NM	R070CY109NM	Yes	2022-05-24
042C	R042CY110NM	R042CY110NM	R070CY110NM	No	2022-05-24
042C	R042CY110NM	R042CY110NM	R070CY110NM	Yes	2022-05-24
042C	R042CY111NM	R042CY111NM	R070CY111NM	No	2022-05-24
042C	R042CY111NM	R042CY111NM	R070CY111NM	Yes	2022-05-24
042C	R042CY112NM	R042CY112NM	R070CY112NM	No	2022-05-24
042C	R042CY112NM	R042CY112NM	R070CY112NM	Yes	2022-05-24
042C	R042CY113NM	R042CY113NM	R070CY113NM	No	2022-05-24
042C	R042CY113NM	R042CY113NM	R070CY113NM	Yes	2022-05-24
042C	R042CY114NM	R042CY114NM	R070CY114NM	No	2022-05-24
042C	R042CY114NM	R042CY114NM	R070CY114NM	Yes	2022-05-24
042C	R042CY115NM	R042CY115NM	R070CY115NM	No	2022-05-24
042C	R042CY115NM	R042CY115NM	R070CY115NM	Yes	2022-05-24
042C	R042CY116NM	R042CY116NM	R070CY116NM	No	2022-05-24
042C	R042CY116NM	R042CY116NM	R070CY116NM	Yes	2022-05-24
042C	R042CY117NM	R042CY117NM	R070CY117NM	No	2022-05-24
042C	R042CY117NM	R042CY117NM	R070CY117NM	Yes	2022-05-24
042C	R042CY118NM	R042CY118NM	R070CY118NM	No	2022-05-24
042C	R042CY118NM	R042CY118NM	R070CY118NM	Yes	2022-05-24
042C	R042CY119NM	R042CY119NM	R070CY119NM	No	2022-05-24
042C	R042CY119NM	R042CY119NM	R070CY119NM	Yes	2022-05-24
042C	R042CY120NM	R042CY120NM	R070CY120NM	No	2022-05-24
042C	R042CY120NM	R042CY120NM	R070CY120NM	Yes	2022-05-24
042C	R042CY121NM	R042CY121NM	R070CY121NM	No	2022-05-24
042C	R042CY121NM	R042CY121NM	R070CY121NM	Yes	2022-05-24
042C	R042CY122NM	R042CY122NM	R070CY122NM	No	2022-05-24
042C	R042CY122NM	R042CY122NM	R070CY122NM	Yes	2022-05-24
042C	R042CY123NM	R042CY123NM	R070CY123NM	No	2022-05-24
042C	R042CY123NM	R042CY123NM	R070CY123NM	Yes	2022-05-24
042C	R042CY124NM	R042CY124NM	R070CY124NM	No	2022-05-24
042C	R042CY124NM	R042CY124NM	R070CY124NM	Yes	2022-05-24
042C	R042CY125TX	R042CY125TX	R070CY125TX	No	2022-05-23
042C	R042CY125TX	R042CY125TX	R070CY125TX	Yes	2022-05-23
042C	R042CY151NM	R042CY151NM	R070DY151NM	No	2022-05-24
042C	R042CY151NM	R042CY151NM	R070DY151NM	Yes	2022-05-24
042C	R042CY152NM	R042CY152NM	R070DY152NM	No	2022-05-24
042C	R042CY152NM	R042CY152NM	R070DY152NM	Yes	2022-05-24
042C	R042CY153NM	R042CY153NM	R070DY153NM	No	2022-05-24
042C	R042CY153NM	R042CY153NM	R070DY153NM	Yes	2022-05-24
042C	R042CY154NM	R042CY154NM	R070DY154NM	No	2022-05-24
042C	R042CY154NM	R042CY154NM	R070DY154NM	Yes	2022-05-24
042C	R042CY155NM	R042CY155NM	R070DY155NM	No	2022-05-24
042C	R042CY155NM	R042CY155NM	R070DY155NM	Yes	2022-05-24
042C	R042CY156NM	R042CY156NM	R070DY156NM	No	2022-05-24
042C	R042CY156NM	R042CY156NM	R070DY156NM	Yes	2022-05-24
042C	R042CY158NM	R042CY158NM	R070DY158NM	No	2022-05-24
042C	R042CY158NM	R042CY158NM	R070DY158NM	Yes	2022-05-24
042C	R042CY159NM	R042CY159NM	R070DY159NM	No	2022-05-24
042C	R042CY159NM	R042CY159NM	R070DY159NM	Yes	2022-05-24
042C	R042CY745TX	R042CY745TX	R070CY745TX	No	2022-05-23
042C	R042CY745TX	R042CY745TX	R070CY745TX	Yes	2022-05-23
042C	R042CY755TX	R042CY755TX	R070DY755TX	No	2022-05-24
042C	R042CY755TX	R042CY755TX	R070DY755TX	Yes	2022-05-24
042C	R042CY901NM	R042CY901NM	R042XH001NM	No	2022-05-23
042C	R042CY901NM	R042CY901NM	R042XH001NM	Yes	2022-05-23
042C	R042CY901NM	R042CY901NM	R042CY001NM	No	2022-06-15
042C	R042CY901NM	R042CY901NM	R042CY001NM	Yes	2022-06-15
042C	R042CY902NM	R042CY902NM	R042XH002NM	No	2022-05-23
042C	R042CY902NM	R042CY902NM	R042XH002NM	Yes	2022-05-23
