"RecKey","subPlotID","subPlotDesc","SpeciesList","DateLoadedInDb","PrimaryKey","DBKey","created_user","created_date","last_edited_user","last_edited_date"
"1907281701571557",1,NA,"AMAL2","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"HIJA","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"CORA5","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ACHY","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"PUTR","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"HECO26","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"SHRO","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"GUSA2","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"CRFL5","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"OPPO","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ARFE","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ARPU9","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"BOGR2","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"YUHA","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"GAPA","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"EPVI","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"MUPU2","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"PF1652","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"FRAL5","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"MEAL6","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"HYFI","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"IPAG","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ERMI4","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"CHFR3","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"MIMU","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"CAAN7","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ELEL5","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"SCWH","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"ASAM5","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"PF1740","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907281701571557",1,NA,"PF1741","2019-09-01","19072815330678182019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ARTRW8","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ERNA10","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","CHVI8","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","BRTE","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","SAVE4","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ACHY","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","DEPI","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","HECO26","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ATCO","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","STPI","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","PHHO","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","HIJA","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","CORA5","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","CRFL5","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ARPU9","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ALDE","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","PHCR","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","EPTO","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","GISI","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","PLPA2","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","LYJU","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","VUOC","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","AMAL2","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ASAM5","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ERUT","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","PUTR","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","POSE","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","PF1652","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","TEIV","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","AF00","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","ELEL5","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","CHFE3","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","CANU3","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","STFL2","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907291256099375",1,"SH1615","DIWI2","2019-09-01","19072911035151822019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ATCO","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"VUOC","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"CHVI8","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"EPTO","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"EPVI","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"SPGR2","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"DEPI","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ALDE","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"OXAC4","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"GISI","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"PLPA2","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"AF00","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ARPE6","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"POSE","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"HIJA","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"KRLA2","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"CORA","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"BRTE","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"SATR12","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ARFE","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ACHY","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"OPPO","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ERIN4","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"IPPO2","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"PHCR","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"STPI","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"CHER2","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"PF1717","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ALLAI","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"PF1719","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"PF1720","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"STMIM","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"ERDE6","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"CAPA38","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907121324585917",1,NA,"DRCU","2019-09-01","19071212340255922019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"JUOS","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"CHVI8","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"GISI","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"VUOC","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"ACHY","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"EPTO","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"ARBI3","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"PHCR","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"CORA5","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"ATCO","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"PSSP6","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"DEPI","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"HIJA","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"SPPA2","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"CRFL5","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"AF00","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"OPPO","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"BROB","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
"1907130918083343",1,NA,"SAVE4","2019-09-01","19071307182343162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:49:40,"DBROWNING",2020-05-06 11:49:40
