"SURVEY","STATE","COUNTY","PSU","POINT","MLRA","OWN","LANDUSE","VERTICAL_SLOPE_SHAPE","HORIZONTAL_SLOPE_SHAPE","SLOPE_PERCENT","SSAID","MUSYM","COMPONENT_NAME","COMPONENT_ID","ECO_SITE_1992","FULL_ESD_PLOT","APPARENT_TREND","BASAL_GAPS_NESW","CANOPY_GAPS_NESW","BASAL_GAPS_NWSE","CANOPY_GAPS_NWSE","PLOT_SIZE_HERB","TOT_ANN_PROD","SIMILARITY_INDEX","PTSTATUS","SOIL_CONFIDENCE_RATING","SLOPE_LENGTH","SLOPE_ASPECT","BIOMASS_PLOT_SIZE_HERB","BIOMASS_PLOT_METHOD","BIOMASS_WOODY_METHOD","GRAZING_USE","HAYED","OPT_SSI_PASTURE","OPT_DWR_PASTURE","OPT_DWR_RANGE","SAGE_EXISTS","PERENNIAL_CANOPY_GAPS_NESW","PERENNIAL_CANOPY_GAPS_NWSE","COMPONENT_HISTORICAL","COMPONENT_CHOSEN","COMPONENT_POPULATED","LANDUSE_SOURCE","GAPS_DIFFERENT_NESW","GAPS_DIFFERENT_NWSE","PLOTKEY","GlobalID","PrimaryKey","created_user","created_date","last_edited_user","last_edited_date","SpeciesState","DBKey"
2011,49,27,"020801O",1,"28A","9",250,"convex","concave",43,"UT617","32","Hiko Peak family","688188","","N","toward","","Y","","Y","",0,0,"CO",3,145,"NE","","","",7,"N","","","","Y","","","","","","","","","20114927020801O1","{7067C3EC-E5D2-42BC-A254-5CA90E31356A}","20114927020801O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"020501O",1,"47","9",250,"linear","convex",4,"UT629","038","Royosa Fine Sand  4 to 40 slopes","1920358","","N","toward","","Y","","Y","",0,0,"CO",1,175,"NW","","","",5,"N","","","","Y","","","","","","","","","20114955020501O1","{72D38A85-7574-428D-B24A-6E6ED4FA5D66}","20114955020501O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"030401R",1,"28A","9",250,"convex","concave",12,"UT634","348","Checkett Rock outcrop complex, 8 to 25% slopes","688959","","N","toward","","N","","N","",0,0,"CO",2,390,"W","","","",2,"N","","","","N","","","","","","","","","20114921030401R1","{7480FA4D-56B7-4CE5-83E7-176A374F7414}","20114921030401R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"020501O",2,"47","9",250,"convex","convex",17,"UT629","032","Vessilla 15 to 60 % slope","1920964","047BY252UT","N","notapp","","Y","","Y","",0,0,"CO",2,135,"NW","","","",5,"N","","","","N","","","","","","","","","20114955020501O2","{770DA6A6-DBF3-4691-AA43-78C2F17CCA00}","20114955020501O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"030401R",2,"28A","9",250,"linear","linear",5,"UT634","370","Dixie gravelly loam, 2 to 8 slopes","689064","","N","toward","","Y","","Y","",0,0,"CO",2,310,"N","","","",2,"N","","","","N","","","","","","","","","20114921030401R2","{BC29B98E-D6E6-4484-99DA-410DE05DF1D8}","20114921030401R2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2012,49,21,"021001G",1,"28A","9",250,"convex","concave",54,"UT634","488","Syrett GR-L 25-60%","484030:689638","","N","toward","","Y","","N","",0,0,"CO",2,200,"N","","","",7,"N","","","","","Y","N","","484030:689638","Y","","","","20124921021001G1","{E046E13F-4363-486B-B795-0FE35EC532EB}","20124921021001G1",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2012,49,21,"021001G",2,"28A","9",250,"convex","convex",25,"UT634","488","","","","N","away","","Y","","Y","",0,0,"CO",2,120,"NE","","","",7,"N","","","","","Y","Y","","Other","N","","","","20124921021001G2","{46BECAB1-F637-4393-9AA9-63BA0624A75A}","20124921021001G2",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2011,49,15,"080501O",2,"34","9",250,"linear","linear",8,"UT623","LYD2","Farb","1","","N","notapp","","Y","","Y","",0,0,"CO",2,450,"SW","","","",2,"N","","","","N","","","","","","","","","20114915080501O2","{B2388A72-49EE-4B85-B34C-3DBDA1A27E3B}","20114915080501O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"060301O",1,"34","9",250,"linear","linear",2,"UT623","443","Robroost","1","","N","notapp","","Y","","Y","",0,0,"CO",2,120,"NW","","","",1,"N","","","","N","","","","","","","","","20114915060301O1","{80CFF3AF-317F-489D-89DA-77CF35F0C739}","20114915060301O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"060301O",2,"34","9",250,"convex","convex",6,"UT623","CDE2","Lazear","2","","N","notapp","","Y","","Y","",0,0,"CO",3,110,"NW","","","",9,"N","","","","N","","","","","","","","","20114915060301O2","{A5EF4C44-A926-4B28-9FE2-B64ABDCF1737}","20114915060301O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"040701B",1,"34","9",250,"concave","linear",3,"UT623","None","No soils mapped.","0","","N","notapp","","Y","","Y","",0,0,"CO",3,150,"E","","","",9,"N","","","","N","","","","","","","","","20114915040701B1","{E060F8D7-EF20-475C-9C8E-FE388A939E72}","20114915040701B1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"040701B",2,"34","9",250,"concave","concave",6,"UT623","None","No soils mapped","0","","N","notapp","","Y","","Y","",0,0,"CO",2,35,"SW","","","",9,"N","","","","N","","","","","","","","","20114915040701B2","{BAB9734E-916E-4C8B-A81E-C8FB0EF2E15F}","20114915040701B2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"020901G",1,"35","9",250,"linear","linear",7,"UT625","NA","No soils mapped.","NA","","N","notapp","","Y","","Y","",0,0,"CO",1,95,"W","","","",1,"N","","","","N","","","","","","","","","20114915020901G1","{DFCA37C8-4128-49AE-92C2-00DF8D6299A2}","20114915020901G1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"020901G",2,"35","9",250,"concave","concave",1,"UT625","NA","No soils mapped.","NA","","N","notapp","","Y","","Y","",0,0,"CO",1,70,"E","","","",1,"N","","","","N","","","","","","","","","20114915020901G2","{F9D9651A-7B92-4C85-A41A-CAE625B1FB4D}","20114915020901G2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"010801O",1,"35","9",250,"linear","linear",2,"UT625","NA","No soils mapped.","NA","","N","notapp","","Y","","Y","",0,0,"CO",1,200,"N","","","",1,"N","","","","N","","","","","","","","","20114915010801O1","{24B8974E-3759-4153-8FAE-F0258A9682DE}","20114915010801O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"010801O",2,"35","9",250,"linear","concave",2,"UT625","NA","No soils mapped.","NA","","N","notapp","","Y","","Y","",0,0,"CO",1,35,"SW","","","",1,"N","","","","N","","","","","","","","","20114915010801O2","{D6CEE389-9AFA-4286-ACAE-AB76918B125C}","20114915010801O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"081101B",1,"28A","9",250,"convex","convex",8,"UT634","317","Bamos extremely  gravelly  loam 2 to 15 % slope","688811","","N","away","","Y","","Y","",0,0,"CO",1,210,"N","","","",9,"N","","","","Y","","","","","","","","","20114921081101B1","{AB3B1CFC-456E-415B-95B7-8F76DA4EB87E}","20114921081101B1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"081101B",2,"28A","9",250,"convex","convex",11,"UT634","317","Lucero gravelly sandy loam 2 to 8% slope","688812","","N","away","","Y","","Y","",0,0,"CO",2,25,"NW","","","",9,"N","","","","Y","","","","","","","","","20114921081101B2","{176CE79B-7B4D-4C89-B244-6A463EECE017}","20114921081101B2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"030401B",1,"28A","9",250,"linear","concave",5,"UT634","347","Deerlodge gravelly loam  5 to 15% slopes","688958","","N","notapp","","Y","","Y","",0,0,"CO",2,100,"NW","","","",1,"N","","","","Y","","","","","","","","","20114921030401B1","{964EB8D8-B850-404C-BA82-FD414F0F4830}","20114921030401B1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,21,"030401B",2,"28A","9",250,"convex","concave",10,"UT634","347","Checkett Rock outcrop complex 5 to 40% slopes","688956","","N","notapp","Y","Y","Y","Y","",0,0,"CO",1,250,"NW","","","",1,"N","","","","Y","","","","","","","","","20114921030401B2","{6274DD2D-FC77-4090-B73E-D721CABBE0FF}","20114921030401B2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2012,49,17,"020701G",1,"47","9",250,"linear","linear",2,"UT686","5207","Winetti GR-L 2-5% Rare","692584:1061219","","N","notapp","","Y","","Y","",0,0,"CO",3,75,"SE","","","",1,"N","","","","","Y","Y","","692584:1061219","Y","","","","20124917020701G1","{48CB8752-B46E-48F3-A1F1-42CE2E4B167C}","20124917020701G1",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2012,49,17,"020701G",2,"47","9",250,"linear","linear",1,"UT686","5207","Winetti GR-L 2-5% Rare","692584:1061219","","N","notapp","","Y","","Y","",0,0,"CO",3,15,"NW","","","",1,"N","","","","","Y","Y","","692584:1061219","Y","","","","20124917020701G2","{FF2898A7-2E3B-4C96-B25E-1516955CB6CE}","20124917020701G2",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2011,49,17,"061702O",1,"35","9",250,"concave","linear",6,"UT631","3","Neskahi family fine sandy loam, (inclusion)","1427836","","N","notapp","","Y","","Y","",0,0,"CO",4,40,"S","","","",2,"N","","","","Y","","","","","","","","","20114917061702O1","{F684C126-0588-4389-92F0-A590EAB7DC33}","20114917061702O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"061702O",2,"35","9",250,"concave","concave",15,"UT631","3","Chipeta silty clay, (inclusion)","1427834","","N","notapp","","Y","","Y","",0,0,"CO",2,85,"SE","","","",1,"N","","","","N","","","","","","","","","20114917061702O2","{4F0FC044-F0E6-4377-AC64-0088316B91F2}","20114917061702O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"021901R",1,"35","9",250,"concave","linear",5,"UT631","57","Moenkopie fine sandy loam, 2 to 4% slopes","56777","","N","notapp","","Y","","Y","",0,0,"CO",1,75,"S","","","",2,"N","","","","N","","","","","","","","","20114917021901R1","{3ABAADEA-381D-4189-9C9D-E7C38D291F3E}","20114917021901R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"021901R",2,"35","9",250,"concave","concave",40,"UT631","35","Farb channery  sandy loam, 4 to 30 % slopes","56738","","N","notapp","","Y","","Y","",0,0,"CO",3,32,"SW","","","",7,"N","","","","N","","","","","","","","","20114917021901R2","{CA68BF15-A804-4160-A9F2-0B4B8AF98FC7}","20114917021901R2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"021201O",2,"28A","9",250,"concave","concave",3,"UT617","4","Robozo family, 0 to 4% slopes","688132","","N","away","","Y","","Y","",0,0,"CO",3,52,"SE","","","",3,"N","","","","N","","","","","","","","","20114927021201O2","{67A9B3B6-23B8-445F-B8B8-0C7942190426}","20114927021201O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"021201O",3,"28A","9",250,"linear","linear",1,"UT617","4","Avalon family, 0 to 4% slopes","688131","","N","notapp","","Y","","Y","",0,0,"CO",2,202,"NA","","","",2,"N","","","","N","","","","","","","","","20114927021201O3","{9C3C3A6B-9C4F-480B-8C92-5176CB5B60C1}","20114927021201O3",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"061301R",1,"28A","9",250,"linear","linear",1,"UT617","4","Robozo family, 0 to 4% slopes","688132","","N","away","","Y","","Y","",0,0,"CO",3,350,"N","","","",9,"N","","","","N","","","","","","","","","20114927061301R1","{8E0CD9FE-8F3C-4DE1-ADDF-EA1762A3564E}","20114927061301R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"061301R",2,"28A","9",250,"linear","linear",1,"UT617","16","Dera Family. 2 to 8% slopes","688154","","N","away","","Y","","Y","",0,0,"CO",3,170,"NA","","","",1,"N","","","","N","","","","","","","","","20114927061301R2","{74633F8F-85BE-454F-811C-C1A3273F8A98}","20114927061301R2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"041502O",1,"35","9",250,"convex","linear",2,"UT631","4","Begay loamy fine sand, 2 to 8 percent slopes","1","","N","notapp","","Y","","Y","",0,0,"CO",2,15,"NE","","","",1,"N","","","","N","","","","","","","","","20114955041502O1","{D7B0D5B5-F823-478D-A67F-29ECE80FCBB2}","20114955041502O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"041502O",2,"35","9",250,"linear","linear",6,"UT631","4","Begay loamy fine sand, 2 to 8 percent slopes","1","","N","notapp","","Y","","Y","",0,0,"CO",2,125,"SE","","","",1,"N","","","","N","","","","","","","","","20114955041502O2","{073DBE81-E459-4456-B58B-B1F90F0F7472}","20114955041502O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"031102O",1,"35","9",250,"convex","linear",8,"UT631","99","Sheppard loamy fine sand, 2 to 8 percent slopes","1","","N","notapp","","Y","","Y","",0,0,"CO",2,80,"NW","","","",9,"N","","","","N","","","","","","","","","20114955031102O1","{C7A541BB-6830-4B8F-B9B6-3DD57D46DF2D}","20114955031102O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"031102O",2,"35","9",250,"convex","convex",3,"UT631","84","Roboost","1","","N","notapp","","Y","","Y","",0,0,"CO",2,60,"S","","","",9,"N","","","","N","","","","","","","","","20114955031102O2","{9C5E047F-8BBB-49DE-A3E3-2317491AC597}","20114955031102O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,25,"071001R",1,"35","9",250,"convex","concave",35,"UT686","5185","Nomrah loam, 2 to 15 % slopes","913364","035XY306UT","N","notapp","","Y","","Y","",0,0,"CO",2,22,"SE","","","",9,"N","","","","N","","","","","","","","","20114925071001R1","{E6C83A07-1441-41F8-81DB-49A97D7B7F38}","20114925071001R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,25,"061801R",1,"35","9",250,"concave","concave",6,"UT686","5046","Shephard 2 to 30 % slopes","68697","","N","notapp","","Y","","Y","",0,0,"CO",1,155,"NE","","","",2,"N","","","","Y","","","","","","","","","20114925061801R1","{47592F08-7D29-4E47-88F9-1FF2EF530668}","20114925061801R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,25,"061801R",2,"35","9",250,"convex","concave",4,"UT686","5067","Peekaboo, 2 to 20 % slopes","68765","","N","notapp","","Y","","Y","",0,0,"CO",1,250,"S","","","",2,"N","","","","Y","","","","","","","","","20114925061801R2","{055C683B-9D50-45CB-8689-4C0E3D5D3682}","20114925061801R2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"040301O",1,"47","9",250,"convex","convex",37,"UT629","Sd1","Awapa, (like) CBX-L, 25 to 40 slopes","1944000","","N","away","","Y","","Y","",0,0,"CO",3,375,"NE","","","",3,"N","","","","Y","","","","","","","","","20114955040301O1","{828DAE35-4C48-4531-9E16-115F577652C4}","20114955040301O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,55,"040301O",3,"47","9",250,"linear","convex",4,"UT629","BRC","Bruman (like) gravelly loam 2 to 5% slope","1978194","","N","notapp","","Y","","Y","",0,0,"CO",3,400,"NW","","","",1,"N","","","","Y","","","","","","","","","20114955040301O3","{0E2BA3AB-69B7-40F0-927B-9F207FB16FC8}","20114955040301O3",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"041702O",1,"35","9",250,"convex","concave",8,"UT631","23","Chipeta silty clay, 2 to 15% slopes","56717","","N","toward","","Y","","Y","",0,0,"CO",1,122,"NW","","","",2,"N","","","","N","","","","","","","","","20114917041702O1","{534D979B-8289-42AE-A5D0-5E4CFBA95176}","20114917041702O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"020701O",1,"28A","9",250,"concave","concave",2,"UT617","16","Dera sandy loam family, 2 to 8% slopes","688155","","N","notapp","","Y","","Y","",0,0,"CO",1,150,"NE","","","",2,"N","","","","Y","","","","","","","","","20114927020701O1","{867EE1B9-8B7B-4433-AB56-34B7D16F0840}","20114927020701O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"020701O",2,"28A","9",250,"convex","concave",5,"UT617","16","Dera sandy loam family, 2 to 8 % slopes","688155","","N","notapp","","Y","","Y","",0,0,"CO",1,85,"NW","","","",2,"N","","","","Y","","","","","","","","","20114927020701O2","{9E5A5805-7677-427A-B8F0-A60769C18A8B}","20114927020701O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"041702O",2,"35","9",250,"concave","concave",30,"UT631","93","Travessilla channery sandy loam, very shallow, 4 to 30% slop","56847","","N","toward","","Y","","Y","",0,0,"CO",2,75,"NE","","","",1,"N","","","","Y","","","","","","","","","20114917041702O2","{A0E364F9-7A14-4EA1-93C5-1FBE8F36E312}","20114917041702O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"080501O",1,"34","9",250,"linear","linear",1,"UT623","RuB2","Homko","2","","N","away","N","Y","N","Y","",0,0,"CO",2,1000,"E","","","",1,"N","","","","N","","","","","","","","","20114915080501O1","{0AB090FE-4513-488A-A2D9-EF697B8C5947}","20114915080501O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"080701O",1,"28A","9",250,"linear","linear",7,"UT617","none","gravelly sandy loam","none","","N","notapp","","Y","","Y","",0,0,"CO",4,1000,"W","","","",9,"N","","","","Y","","","","","","","","","20114927080701O1","{EE039666-C5C0-45E0-8431-966ADB2FCCFA}","20114927080701O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"080701O",2,"28A","9",250,"concave","linear",7,"UT617","N/A","gravelly sandy loam","N/A","","N","away","","Y","","Y","",0,0,"CO",4,500,"W","","","",9,"N","","","","N","","","","","","","","","20114927080701O2","{B99A5481-04EB-4FD0-BBA3-17180E744247}","20114927080701O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,7,"020702R",1,"34","9",250,"linear","linear",1,"UT616","9","Ravola","3","","N","notapp","","Y","","Y","",0,0,"CO",2,1000,"E","","","",1,"N","","","","N","","","","","","","","","2011497020702R1","{D39781FD-134D-4B1F-A104-D8E67B53D9BC}","2011497020702R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,7,"020702R",2,"34","9",250,"linear","linear",1,"UT616","9","Billings","1","","N","notapp","","Y","","Y","",0,0,"CO",2,1000,"S","","","",1,"N","","","","N","","","","","","","","","2011497020702R2","{7E7062C9-4829-4646-9B08-60D9829A015C}","2011497020702R2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"110902O",1,"47","9",250,"linear","linear",14,"UT623","CBF2","Chipeta","1","","N","notapp","","Y","","Y","",0,0,"CO",1,25,"S","","","",9,"N","","","","N","","","","","","","","","20114915110902O1","{32AC404F-515D-4C37-8616-9F4D94B71DFD}","20114915110902O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,15,"110902O",2,"47","9",250,"linear","convex",48,"UT623","COD2","Persayo","3","","N","notapp","","Y","","Y","",0,0,"CO",2,120,"SE","","","",9,"N","","","","N","","","","","","","","","20114915110902O2","{82DF087D-186D-44D0-B689-A530700DB8FB}","20114915110902O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"060901O",1,"28A","9",250,"concave","linear",1,"UT617","18","Sodic-Dera sandy loam family","688159","","N","away","","Y","","Y","",0,0,"CO",2,152,"NA","","","",1,"N","","","","Y","","","","","","","","","20114927060901O1","{110126C0-28F7-4606-922D-5E76F9B392CD}","20114927060901O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"060901O",2,"28A","9",250,"linear","linear",1,"UT617","18","Sodic-Dera sandy loam family","688159","","N","notapp","","Y","","Y","",0,0,"CO",2,185,"NA","","","",1,"N","","","","Y","","","","","","","","","20114927060901O2","{12B1FA02-6A02-4EDE-B61A-5FDC38CECD40}","20114927060901O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2012,49,53,"020801O",3,"30","9",250,"convex","linear",7,"UT641","YZE","Yaki CBV-L 3-35%","484821:690176","","N","notapp","","Y","","Y","",0,0,"CO",1,50,"N","","","",9,"N","","","","","Y","Y","","484821:690176","Y","","","","20124953020801O3","{0561CBFD-5628-4B63-8796-A9AD2A3024CE}","20124953020801O3",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2011,49,27,"101001O",1,"28A","9",250,"linear","linear",4,"UT632","None","Soils not mapped.","N/A","","N","notapp","","Y","","Y","",0,0,"CO",1,1000,"SW","","","",1,"N","","","","N","","","","","","","","","20114927101001O1","{8AD44D31-B720-4C0D-B3BC-BBF52364A988}","20114927101001O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"101001O",2,"28A","9",250,"linear","linear",2,"UT632","none","No soils mapped","N/A","","N","notapp","","Y","","Y","",0,0,"CO",1,750,"SW","","","",1,"N","","","","N","","","","","","","","","20114927101001O2","{5BFB4DC7-DFDB-4DD2-95D4-B80E59C1D06B}","20114927101001O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"071901G",1,"35","9",250,"concave","concave",8,"UT631","86","Travessilla fine sandy loam (Inclusion)","1440341","","N","notapp","","Y","","Y","",0,0,"CO",3,32,"NE","","","",7,"N","","","","Y","","","","","","","","","20114917071901G1","{57B240CF-BD39-463F-9ECE-7529B1E87BF4}","20114917071901G1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"071901G",2,"35","9",250,"concave","concave",33,"UT631","109","Strych gravelly  fine sandy loam 2 to 15 % slopes","56874","","N","toward","","Y","","Y","",0,0,"CO",1,75,"S","","","",1,"N","","","","N","","","","","","","","","20114917071901G2","{CD724820-2FB2-40D8-89F9-DF7CF3AE3F8B}","20114917071901G2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,1,"050401G",1,"28A","9",250,"linear","convex",2,"UT626","8","Tipic Torriorthent, coarse loamy,mixed,(calcareous), mesic","grsl","","N","notapp","","Y","","Y","",0,0,"CO",2,480,"NE","","","",2,"N","","","","N","","","","","","","","","2011491050401G1","{6BF57BBE-2095-43CD-BF9E-1F8B5BB5A698}","2011491050401G1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,1,"050401G",2,"28A","9",250,"linear","linear",3,"UT626","8","Tipic Torrifluvent, fine-loamy, mixed ,(calcareous), mesic","sil","","N","toward","","Y","","Y","",0,0,"CO",2,510,"NE","","","",1,"N","","","","N","","","","","","","","","2011491050401G2","{0D20FB6F-6499-4F44-A057-FECD3681D239}","2011491050401G2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,1,"030401G",1,"28B","9",250,"linear","concave",4,"UT626","1","Xerollic Camborthid, fine-loamy, mixed, mesic","grsl","","N","toward","","Y","","Y","",0,0,"CO",3,500,"NE","","","",1,"N","","","","Y","","","","","","","","","2011491030401G1","{2C275226-673B-4D71-9B65-F48BDC00BF70}","2011491030401G1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,1,"030401G",2,"28B","9",250,"linear","linear",3,"UT626","1","Xerollic Camborthids, fine-loamy, mixed, mesic","cosl","","N","toward","","Y","","Y","",0,0,"CO",3,475,"NE","","","",2,"N","","","","Y","","","","","","","","","2011491030401G2","{AB04A859-B57E-4D46-9258-31F653581800}","2011491030401G2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"062001G",3,"35","9",250,"linear","linear",3,"UT631","60","Moffat loamy fine sand, 2 to 8% slopes","56783","","N","notapp","","Y","","Y","",0,0,"CO",1,165,"NE","","","",1,"N","","","","N","","","","","","","","","20114917062001G3","{FD90BA19-8017-4864-9A6E-CE6584ADDAC5}","20114917062001G3",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,25,"031401G",1,"35","9",250,"concave","concave",40,"UT686","5154","Dient, 15 to 50 % slopes","858733","","N","notapp","","Y","","Y","",0,0,"CO",2,102,"S","","","",7,"N","","","","N","","","","","","","","","20114925031401G1","{E8E7769A-E5B2-486F-AF70-305CDF65D6C1}","20114925031401G1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,25,"031401G",2,"35","9",250,"linear","concave",74,"UT686","5149","Tsaya, saline, 50 to 80 % slopes","906470","","N","notapp","","Y","","Y","",0,0,"CO",3,105,"SE","","","",7,"N","","","","N","","","","","","","","","20114925031401G2","{191DB10C-A707-4806-8733-00C2662B147D}","20114925031401G2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,27,"020901R",1,"28A","9",250,"convex","concave",6,"UT617","8","Hiko Peak family","688141","","N","away","","Y","","Y","",0,0,"CO",2,125,"W","","","",1,"N","","","","Y","","","","","","","","","20114927020901R1","{155C7748-7541-49EE-AC07-1C3FF7060EAE}","20114927020901R1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2012,49,17,"070401O",1,"47","9",250,"linear","linear",3,"UT636","18","Broncho GRV-SL 2-5%","504409:741859","","N","notapp","","Y","","Y","",0,0,"CO",3,75,"NW","","","",1,"N","","","","","Y","Y","","504409:741859","Y","","","","20124917070401O1","{40B056E1-3C46-4B5B-AADB-8149453F833D}","20124917070401O1",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2012,49,17,"070401O",2,"47","9",250,"linear","linear",3,"UT636","18","Broncho GRV-SL 2-5%","504409:741859","","N","notapp","","Y","","Y","",0,0,"CO",3,200,"NW","","","",3,"N","","","","","Y","Y","","504409:741859","Y","","","","20124917070401O2","{D1681E3D-FA6A-4FB3-9B3A-1316FFCA1200}","20124917070401O2",NA,NA,"DBROWNING",2018-09-21 14:50:58,"UT","2012"
2011,49,17,"041402O",1,"35","9",250,"concave","concave",7,"UT686","5086","Mespun, 2 to 15 % slopes","68802","","N","notapp","","Y","","Y","",0,0,"CO",3,75,"NE","","","",1,"N","","","","Y","","","","","","","","","20114917041402O1","{6A6587A0-39EC-4F6A-A432-913580A49388}","20114917041402O1",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
2011,49,17,"041402O",2,"35","9",250,"convex","concave",4,"UT686","5007","Nalcase, 2 to 30 % slopes","67810","","N","notapp","","Y","","Y","",0,0,"CO",2,45,"SW","","","",1,"N","","","","N","","","","","","","","","20114917041402O2","{4D6EAED8-4851-40BC-AACA-22A597CBBD54}","20114917041402O2",NA,NA,"DBROWNING",2018-09-24 13:16:07,"UT","2012"
